case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
369,9,Assign seriousness,2012-10-19 04:00:00+00:00,2012-10-19 04:00:00+00:00,1782,Value 14
369,9,Take in charge ticket,2012-10-19 04:00:00+00:00,2012-10-19 04:00:00+00:00,1783,Value 14
369,9,Resolve ticket,2012-10-19 04:00:00+00:00,2012-10-19 04:00:00+00:00,1784,Value 14
369,5,Closed,2012-10-19 04:00:00+00:00,2012-10-19 04:00:00+00:00,1785,Value 5
370,9,Assign seriousness,2012-10-19 04:38:31.201320398+00:00,2012-10-19 04:38:31.201320398+00:00,1786,Value 14
370,9,Take in charge ticket,2012-10-19 04:38:31.201320398+00:00,2012-10-19 04:38:31.201320398+00:00,1787,Value 14
370,9,Resolve ticket,2012-10-19 04:38:31.201320398+00:00,2012-10-19 04:38:31.201320398+00:00,1788,Value 14
370,5,Closed,2012-10-19 04:38:31.201320398+00:00,2012-10-19 04:38:31.201320398+00:00,1789,Value 5
371,9,Assign seriousness,2012-10-19 08:17:34.075151641+00:00,2012-10-19 08:17:34.075151641+00:00,1790,Value 14
371,9,Take in charge ticket,2012-10-19 08:17:34.075151641+00:00,2012-10-19 08:17:34.075151641+00:00,1791,Value 14
371,9,Resolve ticket,2012-10-19 08:17:34.075151641+00:00,2012-10-19 08:17:34.075151641+00:00,1792,Value 14
371,5,Closed,2012-10-19 08:17:34.075151641+00:00,2012-10-19 08:17:34.075151641+00:00,1793,Value 5
372,9,Assign seriousness,2012-10-19 08:54:16.539408972+00:00,2012-10-19 08:54:16.539408972+00:00,1794,Value 14
372,9,Take in charge ticket,2012-10-19 08:54:16.539408972+00:00,2012-10-19 08:54:16.539408972+00:00,1795,Value 14
372,9,Resolve ticket,2012-10-19 08:54:16.539408972+00:00,2012-10-19 08:54:16.539408972+00:00,1796,Value 14
372,5,Closed,2012-10-19 08:54:16.539408972+00:00,2012-10-19 08:54:16.539408972+00:00,1797,Value 5
373,9,Assign seriousness,2012-10-19 11:40:09.913531744+00:00,2012-10-19 11:40:09.913531744+00:00,1798,Value 14
373,9,Take in charge ticket,2012-10-19 11:40:09.913531744+00:00,2012-10-19 11:40:09.913531744+00:00,1799,Value 14
373,9,Resolve ticket,2012-10-19 11:40:09.913531744+00:00,2012-10-19 11:40:09.913531744+00:00,1800,Value 14
373,5,Closed,2012-10-19 11:40:09.913531744+00:00,2012-10-19 11:40:09.913531744+00:00,1801,Value 5
374,9,Assign seriousness,2012-10-19 12:18:15.044632364+00:00,2012-10-19 12:18:15.044632364+00:00,1802,Value 14
374,9,Take in charge ticket,2012-10-19 12:18:15.044632364+00:00,2012-10-19 12:18:15.044632364+00:00,1803,Value 14
374,9,Resolve ticket,2012-10-19 12:18:15.044632364+00:00,2012-10-19 12:18:15.044632364+00:00,1804,Value 14
374,5,Closed,2012-10-19 12:18:15.044632364+00:00,2012-10-19 12:18:15.044632364+00:00,1805,Value 5
375,9,Assign seriousness,2012-10-19 12:18:43.576860054+00:00,2012-10-19 12:18:43.576860054+00:00,1806,Value 14
375,9,Take in charge ticket,2012-10-19 12:18:43.576860054+00:00,2012-10-19 12:18:43.576860054+00:00,1807,Value 14
375,9,Wait,2012-10-19 12:18:43.576860054+00:00,2012-10-19 12:18:43.576860054+00:00,1808,Value 14
375,9,Take in charge ticket,2012-10-19 12:18:43.576860054+00:00,2012-10-19 12:18:43.576860054+00:00,1809,Value 14
375,9,Resolve ticket,2012-10-19 12:18:43.576860054+00:00,2012-10-19 12:18:43.576860054+00:00,1810,Value 14
375,5,Closed,2012-10-19 12:18:43.576860054+00:00,2012-10-19 12:18:43.576860054+00:00,1811,Value 5
376,9,Assign seriousness,2012-10-19 12:26:30.672276151+00:00,2012-10-19 12:26:30.672276151+00:00,1812,Value 14
376,0,Take in charge ticket,2012-10-19 12:26:30.672276151+00:00,2012-10-19 12:26:30.672276151+00:00,1813,Value 2
376,0,Resolve ticket,2012-10-19 12:26:30.672276151+00:00,2012-10-19 12:26:30.672276151+00:00,1814,Value 2
376,5,Closed,2012-10-19 12:26:30.672276151+00:00,2012-10-19 12:26:30.672276151+00:00,1815,Value 5
377,9,Assign seriousness,2012-10-19 12:31:46.565949540+00:00,2012-10-19 12:31:46.565949540+00:00,1816,Value 14
377,9,Take in charge ticket,2012-10-19 12:31:46.565949540+00:00,2012-10-19 12:31:46.565949540+00:00,1817,Value 14
377,9,Resolve ticket,2012-10-19 12:31:46.565949540+00:00,2012-10-19 12:31:46.565949540+00:00,1818,Value 14
377,5,Closed,2012-10-19 12:31:46.565949540+00:00,2012-10-19 12:31:46.565949540+00:00,1819,Value 5
378,9,Assign seriousness,2012-10-19 14:26:39.033399705+00:00,2012-10-19 14:26:39.033399705+00:00,1820,Value 14
378,9,Assign seriousness,2012-10-19 14:26:39.033399705+00:00,2012-10-19 14:26:39.033399705+00:00,1821,Value 14
378,9,Take in charge ticket,2012-10-19 14:26:39.033399705+00:00,2012-10-19 14:26:39.033399705+00:00,1822,Value 14
378,9,Resolve ticket,2012-10-19 14:26:39.033399705+00:00,2012-10-19 14:26:39.033399705+00:00,1823,Value 14
378,5,Closed,2012-10-19 14:26:39.033399705+00:00,2012-10-19 14:26:39.033399705+00:00,1824,Value 5
379,9,Assign seriousness,2012-10-19 14:35:51.093052142+00:00,2012-10-19 14:35:51.093052142+00:00,1825,Value 14
379,0,Assign seriousness,2012-10-19 14:35:51.093052142+00:00,2012-10-19 14:35:51.093052142+00:00,1826,Value 2
379,0,Take in charge ticket,2012-10-19 14:35:51.093052142+00:00,2012-10-19 14:35:51.093052142+00:00,1827,Value 2
379,0,Resolve ticket,2012-10-19 14:35:51.093052142+00:00,2012-10-19 14:35:51.093052142+00:00,1828,Value 2
379,5,Closed,2012-10-19 14:35:51.093052142+00:00,2012-10-19 14:35:51.093052142+00:00,1829,Value 5
380,9,Assign seriousness,2012-10-19 14:44:56.941808159+00:00,2012-10-19 14:44:56.941808159+00:00,1830,Value 14
380,9,Take in charge ticket,2012-10-19 14:44:56.941808159+00:00,2012-10-19 14:44:56.941808159+00:00,1831,Value 14
380,0,Create SW anomaly,2012-10-19 14:44:56.941808159+00:00,2012-10-19 14:44:56.941808159+00:00,1832,Value 2
380,0,Resolve ticket,2012-10-19 14:44:56.941808159+00:00,2012-10-19 14:44:56.941808159+00:00,1833,Value 2
380,5,Closed,2012-10-19 14:44:56.941808159+00:00,2012-10-19 14:44:56.941808159+00:00,1834,Value 5
381,5,Assign seriousness,2012-10-20 13:17:27+00:00,2012-10-20 13:17:27+00:00,1835,Value 5
381,0,Take in charge ticket,2012-10-22 03:00:00+00:00,2012-10-22 03:00:00+00:00,1837,Value 2
381,7,Wait,2012-10-22 03:00:00+00:00,2012-10-22 03:00:00+00:00,1838,Value 12
381,0,Wait,2012-10-22 03:00:00+00:00,2012-10-22 03:00:00+00:00,1839,Value 2
381,0,Take in charge ticket,2012-10-22 03:00:00+00:00,2012-10-22 03:00:00+00:00,1840,Value 2
381,0,Resolve ticket,2012-10-22 03:00:00+00:00,2012-10-22 03:00:00+00:00,1841,Value 2
381,5,Closed,2012-10-22 06:00:00+00:00,2012-10-22 06:00:00+00:00,1842,Value 5
382,9,Insert ticket,2012-10-22 04:00:49+00:00,2012-10-22 04:00:49+00:00,1843,Value 14
382,9,Assign seriousness,2012-10-22 04:00:49+00:00,2012-10-22 04:00:49+00:00,1844,Value 14
382,9,Take in charge ticket,2012-10-22 04:00:49+00:00,2012-10-22 04:00:49+00:00,1845,Value 14
382,11,Resolve ticket,2012-10-22 04:00:49+00:00,2012-10-22 04:00:49+00:00,1846,Value 9
382,5,Closed,2012-10-22 06:00:00+00:00,2012-10-22 06:00:00+00:00,1847,Value 5
383,9,Assign seriousness,2012-10-22 04:01:49.754259935+00:00,2012-10-22 04:01:49.754259935+00:00,1848,Value 14
383,0,Assign seriousness,2012-10-22 04:01:49.754259935+00:00,2012-10-22 04:01:49.754259935+00:00,1849,Value 2
383,9,Take in charge ticket,2012-10-22 04:01:49.754259935+00:00,2012-10-22 04:01:49.754259935+00:00,1850,Value 14
383,9,Resolve ticket,2012-10-22 04:01:49.754259935+00:00,2012-10-22 04:01:49.754259935+00:00,1851,Value 14
384,9,Assign seriousness,2012-10-22 04:07:24.508995179+00:00,2012-10-22 04:07:24.508995179+00:00,1853,Value 14
383,5,Closed,2012-10-22 06:00:00+00:00,2012-10-22 06:00:00+00:00,1854,Value 5
384,9,Take in charge ticket,2012-10-22 04:07:24.508995179+00:00,2012-10-22 04:07:24.508995179+00:00,1855,Value 14
385,9,Assign seriousness,2012-10-22 05:09:27.813841628+00:00,2012-10-22 05:09:27.813841628+00:00,1856,Value 14
384,9,Resolve ticket,2012-10-22 04:07:24.508995179+00:00,2012-10-22 04:07:24.508995179+00:00,1857,Value 14
385,12,Assign seriousness,2012-10-22 05:09:27.813841628+00:00,2012-10-22 05:09:27.813841628+00:00,1858,Value 7
385,12,Take in charge ticket,2012-10-22 05:09:27.813841628+00:00,2012-10-22 05:09:27.813841628+00:00,1860,Value 7
385,12,Resolve ticket,2012-10-22 05:09:27.813841628+00:00,2012-10-22 05:09:27.813841628+00:00,1861,Value 7
384,5,Closed,2012-10-22 06:00:00+00:00,2012-10-22 06:00:00+00:00,1862,Value 5
386,9,Assign seriousness,2012-10-22 05:24:28.113037050+00:00,2012-10-22 05:24:28.113037050+00:00,1864,Value 14
386,9,Take in charge ticket,2012-10-22 05:24:28.113037050+00:00,2012-10-22 05:24:28.113037050+00:00,1865,Value 14
385,5,Closed,2012-10-22 06:00:00+00:00,2012-10-22 06:00:00+00:00,1866,Value 5
386,9,Resolve ticket,2012-10-22 05:24:28.113037050+00:00,2012-10-22 05:24:28.113037050+00:00,1867,Value 14
386,5,Closed,2012-10-22 06:00:00+00:00,2012-10-22 06:00:00+00:00,1869,Value 5
387,9,Assign seriousness,2012-10-22 06:09:15.930710898+00:00,2012-10-22 06:09:15.930710898+00:00,1870,Value 14
387,0,Take in charge ticket,2012-10-22 06:09:15.930710898+00:00,2012-10-22 06:09:15.930710898+00:00,1871,Value 2
387,0,Resolve ticket,2012-10-22 06:09:15.930710898+00:00,2012-10-22 06:09:15.930710898+00:00,1872,Value 2
387,5,Closed,2012-10-22 06:09:15.930710898+00:00,2012-10-22 06:09:15.930710898+00:00,1873,Value 5
388,9,Assign seriousness,2012-10-22 07:24:32.718858397+00:00,2012-10-22 07:24:32.718858397+00:00,1874,Value 14
388,10,Take in charge ticket,2012-10-22 07:24:32.718858397+00:00,2012-10-22 07:24:32.718858397+00:00,1875,Value 19
388,10,Wait,2012-10-22 07:24:32.718858397+00:00,2012-10-22 07:24:32.718858397+00:00,1876,Value 19
388,10,Take in charge ticket,2012-10-22 07:24:32.718858397+00:00,2012-10-22 07:24:32.718858397+00:00,1877,Value 19
388,10,Resolve ticket,2012-10-22 07:24:32.718858397+00:00,2012-10-22 07:24:32.718858397+00:00,1878,Value 19
388,5,Closed,2012-10-22 07:24:32.718858397+00:00,2012-10-22 07:24:32.718858397+00:00,1879,Value 5
389,9,Assign seriousness,2012-10-22 10:16:42.858039315+00:00,2012-10-22 10:16:42.858039315+00:00,1880,Value 14
389,9,Take in charge ticket,2012-10-22 10:16:42.858039315+00:00,2012-10-22 10:16:42.858039315+00:00,1881,Value 14
389,9,Resolve ticket,2012-10-22 10:16:42.858039315+00:00,2012-10-22 10:16:42.858039315+00:00,1882,Value 14
389,5,Closed,2012-10-22 10:16:42.858039315+00:00,2012-10-22 10:16:42.858039315+00:00,1883,Value 5
390,9,Assign seriousness,2012-10-22 12:06:23.729030779+00:00,2012-10-22 12:06:23.729030779+00:00,1884,Value 14
390,0,Assign seriousness,2012-10-22 12:06:23.729030779+00:00,2012-10-22 12:06:23.729030779+00:00,1885,Value 2
390,0,Take in charge ticket,2012-10-22 12:06:23.729030779+00:00,2012-10-22 12:06:23.729030779+00:00,1886,Value 2
390,0,Resolve ticket,2012-10-22 12:06:23.729030779+00:00,2012-10-22 12:06:23.729030779+00:00,1887,Value 2
390,5,Closed,2012-10-22 12:06:23.729030779+00:00,2012-10-22 12:06:23.729030779+00:00,1888,Value 5
391,9,Insert ticket,2012-10-22 12:25:57.270772973+00:00,2012-10-22 12:25:57.270772973+00:00,1889,Value 14
391,9,Assign seriousness,2012-10-22 12:25:57.270772973+00:00,2012-10-22 12:25:57.270772973+00:00,1890,Value 14
391,9,Take in charge ticket,2012-10-22 12:25:57.270772973+00:00,2012-10-22 12:25:57.270772973+00:00,1891,Value 14
391,9,Resolve ticket,2012-10-22 12:25:57.270772973+00:00,2012-10-22 12:25:57.270772973+00:00,1892,Value 14
391,5,Closed,2012-10-22 12:25:57.270772973+00:00,2012-10-22 12:25:57.270772973+00:00,1893,Value 5
392,9,Assign seriousness,2012-10-22 12:39:59.116052065+00:00,2012-10-22 12:39:59.116052065+00:00,1894,Value 14
392,9,Take in charge ticket,2012-10-22 12:39:59.116052065+00:00,2012-10-22 12:39:59.116052065+00:00,1895,Value 14
392,9,Resolve ticket,2012-10-22 12:39:59.116052065+00:00,2012-10-22 12:39:59.116052065+00:00,1896,Value 14
392,5,Closed,2012-10-22 12:39:59.116052065+00:00,2012-10-22 12:39:59.116052065+00:00,1897,Value 5
393,9,Assign seriousness,2012-10-22 13:12:50.518409632+00:00,2012-10-22 13:12:50.518409632+00:00,1898,Value 14
393,11,Take in charge ticket,2012-10-22 13:12:50.518409632+00:00,2012-10-22 13:12:50.518409632+00:00,1899,Value 9
393,11,Resolve ticket,2012-10-22 13:12:50.518409632+00:00,2012-10-22 13:12:50.518409632+00:00,1900,Value 9
393,5,Closed,2012-10-22 13:12:50.518409632+00:00,2012-10-22 13:12:50.518409632+00:00,1901,Value 5
394,9,Assign seriousness,2012-10-22 14:02:45.535565541+00:00,2012-10-22 14:02:45.535565541+00:00,1902,Value 14
394,3,Take in charge ticket,2012-10-22 14:02:45.535565541+00:00,2012-10-22 14:02:45.535565541+00:00,1903,Value 16
394,3,Wait,2012-10-22 14:02:45.535565541+00:00,2012-10-22 14:02:45.535565541+00:00,1904,Value 16
394,3,Take in charge ticket,2012-10-22 14:02:45.535565541+00:00,2012-10-22 14:02:45.535565541+00:00,1905,Value 16
394,3,Resolve ticket,2012-10-22 14:02:45.535565541+00:00,2012-10-22 14:02:45.535565541+00:00,1906,Value 16
394,5,Closed,2012-10-22 14:02:45.535565541+00:00,2012-10-22 14:02:45.535565541+00:00,1907,Value 5
395,9,Assign seriousness,2012-10-22 14:31:16.138509692+00:00,2012-10-22 14:31:16.138509692+00:00,1908,Value 14
395,9,Take in charge ticket,2012-10-22 14:31:16.138509692+00:00,2012-10-22 14:31:16.138509692+00:00,1909,Value 14
395,9,Resolve ticket,2012-10-22 14:31:16.138509692+00:00,2012-10-22 14:31:16.138509692+00:00,1910,Value 14
395,5,Closed,2012-10-22 14:31:16.138509692+00:00,2012-10-22 14:31:16.138509692+00:00,1911,Value 5
396,9,Insert ticket,2012-10-22 15:01:26.666774161+00:00,2012-10-22 15:01:26.666774161+00:00,1912,Value 14
396,9,Assign seriousness,2012-10-22 15:01:26.666774161+00:00,2012-10-22 15:01:26.666774161+00:00,1913,Value 14
396,9,Take in charge ticket,2012-10-22 15:01:26.666774161+00:00,2012-10-22 15:01:26.666774161+00:00,1914,Value 14
396,9,Resolve ticket,2012-10-22 15:01:26.666774161+00:00,2012-10-22 15:01:26.666774161+00:00,1915,Value 14
396,5,Closed,2012-10-22 15:01:26.666774161+00:00,2012-10-22 15:01:26.666774161+00:00,1916,Value 5
397,14,Assign seriousness,2012-10-22 15:02:02.964347203+00:00,2012-10-22 15:02:02.964347203+00:00,1917,Value 8
397,0,Assign seriousness,2012-10-22 15:02:02.964347203+00:00,2012-10-22 15:02:02.964347203+00:00,1918,Value 2
397,0,Take in charge ticket,2012-10-22 15:02:02.964347203+00:00,2012-10-22 15:02:02.964347203+00:00,1919,Value 2
397,0,Wait,2012-10-22 15:02:02.964347203+00:00,2012-10-22 15:02:02.964347203+00:00,1920,Value 2
397,17,Take in charge ticket,2012-10-22 15:02:02.964347203+00:00,2012-10-22 15:02:02.964347203+00:00,1921,Value 1
397,17,Wait,2012-10-22 15:02:02.964347203+00:00,2012-10-22 15:02:02.964347203+00:00,1922,Value 1
397,17,Resolve ticket,2012-10-22 15:02:02.964347203+00:00,2012-10-22 15:02:02.964347203+00:00,1923,Value 1
397,5,Closed,2012-10-22 15:02:02.964347203+00:00,2012-10-22 15:02:02.964347203+00:00,1924,Value 5
398,15,Assign seriousness,2012-10-23 04:00:00+00:00,2012-10-23 04:00:00+00:00,1926,Value 13
398,8,Take in charge ticket,2012-10-23 04:00:00+00:00,2012-10-23 04:00:00+00:00,1927,Value 6
398,8,Resolve ticket,2012-10-23 04:00:00+00:00,2012-10-23 04:00:00+00:00,1928,Value 6
398,5,Closed,2012-10-23 04:00:00+00:00,2012-10-23 04:00:00+00:00,1929,Value 5
399,15,Assign seriousness,2012-10-23 04:14:18.506713526+00:00,2012-10-23 04:14:18.506713526+00:00,1930,Value 13
399,15,Take in charge ticket,2012-10-23 04:14:18.506713526+00:00,2012-10-23 04:14:18.506713526+00:00,1931,Value 13
399,15,Resolve ticket,2012-10-23 04:14:18.506713526+00:00,2012-10-23 04:14:18.506713526+00:00,1932,Value 13
399,5,Closed,2012-10-23 04:14:18.506713526+00:00,2012-10-23 04:14:18.506713526+00:00,1933,Value 5
400,15,Assign seriousness,2012-10-23 05:11:36.411129966+00:00,2012-10-23 05:11:36.411129966+00:00,1934,Value 13
400,8,Take in charge ticket,2012-10-23 05:11:36.411129966+00:00,2012-10-23 05:11:36.411129966+00:00,1935,Value 6
400,8,Resolve ticket,2012-10-23 05:11:36.411129966+00:00,2012-10-23 05:11:36.411129966+00:00,1936,Value 6
400,5,Closed,2012-10-23 05:11:36.411129966+00:00,2012-10-23 05:11:36.411129966+00:00,1937,Value 5
401,15,Assign seriousness,2012-10-23 07:12:33.881821292+00:00,2012-10-23 07:12:33.881821292+00:00,1938,Value 13
401,0,Take in charge ticket,2012-10-23 07:12:33.881821292+00:00,2012-10-23 07:12:33.881821292+00:00,1939,Value 2
401,0,Wait,2012-10-23 07:12:33.881821292+00:00,2012-10-23 07:12:33.881821292+00:00,1940,Value 2
401,0,Resolve ticket,2012-10-23 07:12:33.881821292+00:00,2012-10-23 07:12:33.881821292+00:00,1941,Value 2
401,5,Closed,2012-10-23 07:12:33.881821292+00:00,2012-10-23 07:12:33.881821292+00:00,1942,Value 5
402,15,Assign seriousness,2012-10-23 08:20:41.062719316+00:00,2012-10-23 08:20:41.062719316+00:00,1943,Value 13
402,11,Take in charge ticket,2012-10-23 08:20:41.062719316+00:00,2012-10-23 08:20:41.062719316+00:00,1944,Value 9
402,11,Resolve ticket,2012-10-23 08:20:41.062719316+00:00,2012-10-23 08:20:41.062719316+00:00,1945,Value 9
402,5,Closed,2012-10-23 08:20:41.062719316+00:00,2012-10-23 08:20:41.062719316+00:00,1946,Value 5
403,15,Assign seriousness,2012-10-23 08:52:24.815997567+00:00,2012-10-23 08:52:24.815997567+00:00,1947,Value 13
403,15,Take in charge ticket,2012-10-23 08:52:24.815997567+00:00,2012-10-23 08:52:24.815997567+00:00,1948,Value 13
403,15,Wait,2012-10-23 08:52:24.815997567+00:00,2012-10-23 08:52:24.815997567+00:00,1949,Value 13
403,15,Take in charge ticket,2012-10-23 08:52:24.815997567+00:00,2012-10-23 08:52:24.815997567+00:00,1950,Value 13
403,15,Resolve ticket,2012-10-23 08:52:24.815997567+00:00,2012-10-23 08:52:24.815997567+00:00,1951,Value 13
403,5,Closed,2012-10-23 08:52:24.815997567+00:00,2012-10-23 08:52:24.815997567+00:00,1952,Value 5
404,15,Assign seriousness,2012-10-23 11:49:54.201130481+00:00,2012-10-23 11:49:54.201130481+00:00,1953,Value 13
404,2,Wait,2012-10-23 11:49:54.201130481+00:00,2012-10-23 11:49:54.201130481+00:00,1954,Value 11
404,2,Take in charge ticket,2012-10-23 11:49:54.201130481+00:00,2012-10-23 11:49:54.201130481+00:00,1955,Value 11
404,2,Resolve ticket,2012-10-23 11:49:54.201130481+00:00,2012-10-23 11:49:54.201130481+00:00,1956,Value 11
404,2,Take in charge ticket,2012-10-23 11:49:54.201130481+00:00,2012-10-23 11:49:54.201130481+00:00,1957,Value 11
404,2,Resolve ticket,2012-10-23 11:49:54.201130481+00:00,2012-10-23 11:49:54.201130481+00:00,1958,Value 11
404,5,Closed,2012-10-23 11:49:54.201130481+00:00,2012-10-23 11:49:54.201130481+00:00,1959,Value 5
405,15,Assign seriousness,2012-10-23 11:55:38.242281797+00:00,2012-10-23 11:55:38.242281797+00:00,1960,Value 13
405,15,Take in charge ticket,2012-10-23 11:55:38.242281797+00:00,2012-10-23 11:55:38.242281797+00:00,1961,Value 13
405,15,Resolve ticket,2012-10-23 11:55:38.242281797+00:00,2012-10-23 11:55:38.242281797+00:00,1962,Value 13
405,5,Closed,2012-10-23 11:55:38.242281797+00:00,2012-10-23 11:55:38.242281797+00:00,1963,Value 5
406,15,Assign seriousness,2012-10-23 14:17:34.736231875+00:00,2012-10-23 14:17:34.736231875+00:00,1964,Value 13
406,15,Take in charge ticket,2012-10-23 14:17:34.736231875+00:00,2012-10-23 14:17:34.736231875+00:00,1965,Value 13
406,15,Wait,2012-10-23 14:17:34.736231875+00:00,2012-10-23 14:17:34.736231875+00:00,1966,Value 13
406,15,Resolve ticket,2012-10-23 14:17:34.736231875+00:00,2012-10-23 14:17:34.736231875+00:00,1967,Value 13
406,5,Closed,2012-10-23 14:17:34.736231875+00:00,2012-10-23 14:17:34.736231875+00:00,1968,Value 5
407,15,Assign seriousness,2012-10-23 14:27:06.306149911+00:00,2012-10-23 14:27:06.306149911+00:00,1969,Value 13
407,15,Resolve ticket,2012-10-23 14:27:06.306149911+00:00,2012-10-23 14:27:06.306149911+00:00,1970,Value 13
407,5,Closed,2012-10-23 14:27:06.306149911+00:00,2012-10-23 14:27:06.306149911+00:00,1971,Value 5
408,15,Assign seriousness,2012-10-24 04:01:43+00:00,2012-10-24 04:01:43+00:00,1972,Value 13
408,0,Take in charge ticket,2012-10-24 04:01:43+00:00,2012-10-24 04:01:43+00:00,1973,Value 2
408,0,Resolve ticket,2012-10-24 04:01:43+00:00,2012-10-24 04:01:43+00:00,1974,Value 2
408,5,Closed,2012-10-24 04:01:43+00:00,2012-10-24 04:01:43+00:00,1975,Value 5
409,15,Assign seriousness,2012-10-24 04:28:06.407152984+00:00,2012-10-24 04:28:06.407152984+00:00,1976,Value 13
409,18,Take in charge ticket,2012-10-24 04:28:06.407152984+00:00,2012-10-24 04:28:06.407152984+00:00,1977,Value 4
409,18,Wait,2012-10-24 04:28:06.407152984+00:00,2012-10-24 04:28:06.407152984+00:00,1978,Value 4
409,18,Resolve ticket,2012-10-24 04:28:06.407152984+00:00,2012-10-24 04:28:06.407152984+00:00,1979,Value 4
409,5,Closed,2012-10-24 04:28:06.407152984+00:00,2012-10-24 04:28:06.407152984+00:00,1980,Value 5
410,15,Assign seriousness,2012-10-24 06:19:13.801852230+00:00,2012-10-24 06:19:13.801852230+00:00,1981,Value 13
410,15,Take in charge ticket,2012-10-24 06:19:13.801852230+00:00,2012-10-24 06:19:13.801852230+00:00,1982,Value 13
410,15,Resolve ticket,2012-10-24 06:19:13.801852230+00:00,2012-10-24 06:19:13.801852230+00:00,1983,Value 13
410,5,Closed,2012-10-24 06:19:13.801852230+00:00,2012-10-24 06:19:13.801852230+00:00,1984,Value 5
411,15,Assign seriousness,2012-10-24 07:27:54.852910601+00:00,2012-10-24 07:27:54.852910601+00:00,1985,Value 13
411,11,Resolve ticket,2012-10-24 07:27:54.852910601+00:00,2012-10-24 07:27:54.852910601+00:00,1986,Value 9
411,11,Resolve ticket,2012-10-24 07:27:54.852910601+00:00,2012-10-24 07:27:54.852910601+00:00,1987,Value 9
411,5,Closed,2012-10-24 07:27:54.852910601+00:00,2012-10-24 07:27:54.852910601+00:00,1988,Value 5
412,15,Assign seriousness,2012-10-24 09:32:46.325420276+00:00,2012-10-24 09:32:46.325420276+00:00,1989,Value 13
412,15,Take in charge ticket,2012-10-24 09:32:46.325420276+00:00,2012-10-24 09:32:46.325420276+00:00,1990,Value 13
412,15,Resolve ticket,2012-10-24 09:32:46.325420276+00:00,2012-10-24 09:32:46.325420276+00:00,1991,Value 13
412,5,Closed,2012-10-24 09:32:46.325420276+00:00,2012-10-24 09:32:46.325420276+00:00,1992,Value 5
413,15,Assign seriousness,2012-10-24 09:36:49.099943478+00:00,2012-10-24 09:36:49.099943478+00:00,1993,Value 13
413,0,Take in charge ticket,2012-10-24 09:36:49.099943478+00:00,2012-10-24 09:36:49.099943478+00:00,1994,Value 2
413,0,Resolve ticket,2012-10-24 09:36:49.099943478+00:00,2012-10-24 09:36:49.099943478+00:00,1995,Value 2
413,5,Closed,2012-10-24 09:36:49.099943478+00:00,2012-10-24 09:36:49.099943478+00:00,1996,Value 5
414,10,Insert ticket,2012-10-24 10:11:03.308222683+00:00,2012-10-24 10:11:03.308222683+00:00,1997,Value 19
414,10,Assign seriousness,2012-10-24 10:11:03.308222683+00:00,2012-10-24 10:11:03.308222683+00:00,1998,Value 19
414,2,Take in charge ticket,2012-10-24 10:11:03.308222683+00:00,2012-10-24 10:11:03.308222683+00:00,1999,Value 11
414,2,Resolve ticket,2012-10-24 10:11:03.308222683+00:00,2012-10-24 10:11:03.308222683+00:00,2000,Value 11
414,5,Closed,2012-10-24 10:11:03.308222683+00:00,2012-10-24 10:11:03.308222683+00:00,2001,Value 5
415,15,Assign seriousness,2012-10-24 10:22:25.445166928+00:00,2012-10-24 10:22:25.445166928+00:00,2002,Value 13
415,15,Take in charge ticket,2012-10-24 10:22:25.445166928+00:00,2012-10-24 10:22:25.445166928+00:00,2003,Value 13
415,15,Resolve ticket,2012-10-24 10:22:25.445166928+00:00,2012-10-24 10:22:25.445166928+00:00,2004,Value 13
415,5,Closed,2012-10-24 10:22:25.445166928+00:00,2012-10-24 10:22:25.445166928+00:00,2005,Value 5
416,15,Assign seriousness,2012-10-24 11:00:35.132131317+00:00,2012-10-24 11:00:35.132131317+00:00,2006,Value 13
416,15,Take in charge ticket,2012-10-24 11:00:35.132131317+00:00,2012-10-24 11:00:35.132131317+00:00,2007,Value 13
416,15,Resolve ticket,2012-10-24 11:00:35.132131317+00:00,2012-10-24 11:00:35.132131317+00:00,2008,Value 13
416,5,Closed,2012-10-24 11:00:35.132131317+00:00,2012-10-24 11:00:35.132131317+00:00,2009,Value 5
417,15,Assign seriousness,2012-10-24 14:27:07.009830971+00:00,2012-10-24 14:27:07.009830971+00:00,2010,Value 13
417,15,Take in charge ticket,2012-10-24 14:27:07.009830971+00:00,2012-10-24 14:27:07.009830971+00:00,2011,Value 13
417,15,Resolve ticket,2012-10-24 14:27:07.009830971+00:00,2012-10-24 14:27:07.009830971+00:00,2012,Value 13
417,5,Closed,2012-10-24 14:27:07.009830971+00:00,2012-10-24 14:27:07.009830971+00:00,2013,Value 5
418,15,Assign seriousness,2012-10-24 15:05:40.796450780+00:00,2012-10-24 15:05:40.796450780+00:00,2014,Value 13
418,12,Take in charge ticket,2012-10-24 15:05:40.796450780+00:00,2012-10-24 15:05:40.796450780+00:00,2015,Value 7
418,12,Resolve ticket,2012-10-24 15:05:40.796450780+00:00,2012-10-24 15:05:40.796450780+00:00,2016,Value 7
418,5,Closed,2012-10-24 15:05:40.796450780+00:00,2012-10-24 15:05:40.796450780+00:00,2017,Value 5
419,10,Assign seriousness,2012-10-24 15:10:57.333150387+00:00,2012-10-24 15:10:57.333150387+00:00,2018,Value 19
419,0,Take in charge ticket,2012-10-24 15:10:57.333150387+00:00,2012-10-24 15:10:57.333150387+00:00,2019,Value 2
